"","cluster1","cluster2","cluster4","cluster5"
"CGGA_1911",0.261385602864852,-0.57520751784839,-0.408748120946981,-0.339926803350389
"CGGA_1912",-0.370638253655065,-0.680524917184842,-0.641013254360893,-0.677467393824336
"CGGA_1916",-0.562252113271882,-0.474642089358024,-0.436371514418156,-0.446511961213634
"CGGA_1939",-0.493555875180969,-0.665716018168071,-0.666446588312251,-0.699260667611859
"CGGA_194",-0.650698322127702,0.0588401708675042,-0.258107381138414,-0.238732728173534
"CGGA_1946",0.628355184080702,0.519202585387349,0.0831362412066007,-0.262135925804204
"CGGA_1953",0.643217236132406,-0.266642478324789,-0.137993224628713,-0.472844868002548
"CGGA_1955",-0.403447272794612,-0.341195672648661,-0.394864287213103,-0.655925674326247
"CGGA_1972",0.736068817585972,0.0943490213376688,0.402349970224407,0.202906175435533
"CGGA_1976",0.64612698641379,0.259461825790459,-0.0941491215388049,-0.354018996764446
"CGGA_1985",0.0346141777201962,0.0298823581976849,-0.329779322175169,-0.555974119273737
"CGGA_1994",-0.630744658011367,-0.42009277005086,-0.405791995534486,-0.525238694759009
"CGGA_2002",-0.278438585896294,0.387459310175679,0.377364580424039,0.253705295946197
"CGGA_2003",0.614091728720893,0.18634974704226,0.474938198667228,0.00137310693967446
"CGGA_2006",0.773428629578002,0.591669204129917,0.341353213707588,0.456879156220423
"CGGA_2008",0.761775384638689,0.295943472228905,0.428267084793748,-0.0259168815952355
"CGGA_2013",0.236937612779214,-0.384166066313248,-0.177483069361909,-0.580355110204095
"CGGA_2024",-0.592365718373675,0.17357746262653,0.0120218490718525,-0.48775704609424
"CGGA_2038",0.70341826755218,-0.151820176469059,0.23285418811312,-0.0421246698011722
"CGGA_2039",-0.373650913544027,0.208675915833517,0.080679201658679,-0.512808115938894
"CGGA_2046",0.750503680154103,0.559254951980996,0.543118664790638,0.381064633734052
"CGGA_2047",0.718610208761244,0.637923281132539,0.619391321578099,0.354517183257417
"CGGA_2053",-0.373233277602849,-0.0305084308902424,-0.0564243162335519,-0.591102734912679
"CGGA_2056",0.645673403611626,0.123785794805784,0.337049318072018,-0.0802953128766558
"CGGA_2062",0.665849232948063,0.642816012002749,0.520832333496767,0.154560376392659
"CGGA_2075",0.74624947564147,-0.00126682174288772,0.307440273576991,-0.0926089183616402
"CGGA_2078",0.749510336715928,0.486994326449846,0.547939809075798,0.348812998856208
"CGGA_2079",-0.167655261071944,0.186686029043213,-0.176524652404821,-0.193271381139071
"CGGA_2081",-0.581268261337673,-0.464436016629821,-0.388284835678299,-0.249822630464651
"CGGA_2082",0.741546989643319,0.542534832056183,0.547558740069446,0.483218644827447
"CGGA_2088",0.817361314990049,0.376011102911372,0.527596446167685,0.404651323502406
"CGGA_2106",0.00820684825604384,-0.376686208847857,-0.49873200441211,-0.541630524254856
"CGGA_2115",0.151005599734605,-0.0445849949533521,-0.0804721038682562,-0.46318343196359
"CGGA_2121",0.788416225865719,0.530744139496315,0.503108647945967,0.229167656016375
"CGGA_2129",0.340678346511423,0.361439115739305,0.00623160779116494,-0.313555628971996
"CGGA_265",-0.216819793865273,0.336968507786575,0.390813673373021,0.309905005871541
"CGGA_279",0.289226520324338,0.43687661886617,0.287113647772172,-0.287620414042116
"CGGA_28",-0.637089630083587,-0.686694135399118,-0.590045738032952,-0.599088331093062
"CGGA_288",0.614664871613644,0.530254905603259,0.544622749829281,0.138134596920529
"CGGA_290",-0.376205371571058,0.422452109679164,0.391665942672673,0.542833882052196
"CGGA_320",-0.642060912217552,0.398184273709712,0.41747034862853,0.476204650996446
"CGGA_336",-0.381262874120252,0.0329683079791174,-0.222814531787903,-0.219444945760086
"CGGA_358",0.373901733002254,-0.0543917696194976,0.270453259343678,-0.234631007831845
"CGGA_362",0.633740455150704,0.518648760696968,0.547930551752928,0.569686671978066
"CGGA_369",-0.481269747099521,0.0746944541807143,0.192866158986979,-0.511728671973239
"CGGA_406",-0.544077703740048,0.00938154745568054,-0.210736014386335,-0.188650399573255
"CGGA_42",-0.144376762099126,-0.193188843875418,0.0935128166713798,0.455452754341672
"CGGA_420",-0.520106212908574,0.0435068193076945,-0.417090362192931,-0.177609699564928
"CGGA_457",-0.485157214260656,0.158480315804382,-0.474711917554809,-0.579816410471492
"CGGA_474",-0.0627082934725395,-0.141238952406957,-0.452811525543221,-0.528134646318173
"CGGA_482",-0.299592460581516,-0.209013143021662,0.235155903771736,0.478934737141086
"CGGA_487",0.586556566308649,0.723739495798446,0.559237055745893,0.683837178807492
"CGGA_492",0.685367215602278,0.61086501300559,0.525780656546918,0.532491196533944
"CGGA_503",-0.572190176692836,0.430149591050562,0.519582676771081,0.503857606410095
"CGGA_507",-0.588574610949807,0.523227064788859,0.106620651253854,-0.300638751036987
"CGGA_509",-0.208920459655231,-0.0379189244590371,-0.430372192849904,-0.456800803515475
"CGGA_521",-0.263556791051192,0.446313550263911,0.403194609538904,0.579481239165426
"CGGA_530",0.54680253825863,0.519745170812515,0.475114518066015,0.553411009425017
"CGGA_554",-0.435959763164384,-0.224312118995394,-0.282077945650099,-0.702369051610278
"CGGA_568",0.626873803581199,0.274316353973255,0.346532768338528,-0.331958402407386
"CGGA_583",-0.688988682257135,-0.708725139347171,-0.609896344036132,-0.596492861237099
"CGGA_619",-0.281777162762653,0.012594104822548,0.00401337534552057,-0.160769062179716
"CGGA_621",-0.165541607949981,-0.249528590660324,-0.389046889115266,-0.563276178879329
"CGGA_625",-0.454689325007457,-0.389994015827429,-0.258017684699397,-0.473016389977018
"CGGA_634",-0.76662986499399,0.355626820231483,0.275384262643696,-0.0455983641931602
"CGGA_652",-0.404265215209722,0.290246933288951,0.364752682245272,0.157120611413537
"CGGA_663",-0.615656037535818,-0.0738150256731755,-0.117932620807837,0.236045393624242
"CGGA_703",0.696925853082949,0.472525152581888,0.427792007766599,0.215449750418093
"CGGA_705",0.171715488599697,0.339020110952505,0.0861224993978351,0.430330061573356
"CGGA_707",-0.665284926502118,0.236953488930124,0.0202334357923525,0.245438384166682
"CGGA_720",-0.588826968808825,-0.368407353858628,-0.420823782420836,-0.493161483304996
"CGGA_721",-0.331458422155078,0.612408292034871,0.554621822460161,0.613659552140977
"CGGA_724",-0.49188030675918,-0.353210262654888,-0.195500540071278,-0.411812002750843
"CGGA_730",-0.0391881464801385,0.328544487227195,0.455044332851752,0.339328812157139
"CGGA_763",-0.504340311796566,0.0462363370926434,0.115982377323827,0.22846150188164
"CGGA_777",0.692744976641925,0.65559938482181,0.593176367987723,0.6635104875353
"CGGA_780",-0.338123743000129,0.110184003657993,0.301833956509122,0.263027917623969
"CGGA_799",-0.780967601191242,0.0775232374028628,-0.429703163593132,-0.439411043275695
"CGGA_809",-0.615681024303603,0.518863728689012,0.208756852251072,0.431148654742124
"CGGA_810",0.709550709158406,0.56888016395998,0.457561523167298,0.270813241519505
"CGGA_825",-0.179152415656756,0.481662159028133,0.432562240081786,0.230368208904082
"CGGA_831",0.631218850236042,0.324859420176309,-0.0107960098080068,0.218767648108853
"CGGA_846",0.316314337809703,0.628976590636536,0.499120055311114,0.318845358962909
"CGGA_852",-0.131391397358481,0.350901873284113,0.458825676177372,0.606335229185699
"CGGA_861",0.35445670546037,0.577805023366698,0.571329517201599,0.651777794640668
"CGGA_862",-0.534622174631059,0.0239514593062872,-0.0450744104226661,-0.0437946652041244
"CGGA_863",-0.457586766438492,0.53772047531434,0.323968026418341,0.553518025724118
"CGGA_867",0.539331495358912,0.555879520328446,0.524143130511648,0.446413241090083
"CGGA_869",0.716734701615886,0.0215901364453788,0.192286049842563,-0.220919216104714
"CGGA_881",0.464143160310616,0.250451148733327,0.17151687530192,0.422824595248904
"CGGA_882",-0.723025088748292,0.242239509474675,0.133334243501515,0.177976996040242
"CGGA_883",-0.516484458092487,0.23276751921424,0.0911836569515038,-0.0188246141185916
"CGGA_887",-0.278631709499836,0.552674540977558,0.407035979438127,-0.267896661928161
"CGGA_888",-0.336149142600521,-0.226890351583329,-0.298895352588814,0.00708940097813412
"CGGA_889",-0.737236774226874,-0.405803105837154,-0.357347301294591,-0.316677757309821
"CGGA_890",-0.766792889409833,-0.0309263278062554,-0.242678616827932,-0.0414080603184153
"CGGA_901",-0.567384141007474,0.380606943929425,0.333516621649869,0.327288179669495
"CGGA_903",-0.467190320088744,0.298980304721759,0.497678338112025,0.650682029774785
"CGGA_D19",-0.681544264269828,-0.108969493782821,-0.403129068641068,-0.181600002105653
"CGGA_D28",-0.72613262884764,0.436701319818701,0.0114113590117402,0.310451465499838
"CGGA_D49",-0.429454012553921,0.191000940107478,-0.0768526176835999,0.163983466576297
"CGGA_D50",-0.495658523320912,-0.0567157230244181,-0.248450633752699,0.36403151615599
"CGGA_D53",-0.368910380728603,-0.112999053759524,-0.446885366576998,-0.570345382885367
"CGGA_J50",-0.732111798612662,0.162750366339564,-0.0435739180622517,0.150456909026409
"CGGA_J73",-0.816796603224664,-0.354249814274997,-0.550114294939932,-0.493231978482424
"CGGA_P100",0.277630869610775,0.124509379309024,-0.287463930033995,-0.404372613601908
"CGGA_P102",0.165366261496971,0.532711256723178,0.0245752286162639,-0.285079847841733
"CGGA_P103",-0.772995830361685,-0.00988110080280075,-0.127192105925176,0.251850794999829
"CGGA_P104",-0.412529164711653,-0.618294966774813,-0.611208058585619,-0.488961366883356
"CGGA_P106",0.00778126826955364,0.0246387253898238,-0.119729049470775,-0.289771458436422
"CGGA_P107",-0.413981305682831,0.487407734702015,0.386593106117052,0.45854195528875
"CGGA_P108",-0.504230270233909,0.217374587214745,0.0255911655539339,0.446691976464595
"CGGA_P109",0.24234988586831,0.390295599354018,-0.0303182177046434,-0.368204789597461
"CGGA_P11",-0.436642330260978,-0.30997299869067,-0.290059601366645,-0.511632736258501
"CGGA_P110",0.243620933360712,0.310871901725177,0.150006267425478,0.167882964890985
"CGGA_P111",-0.382561283773471,0.176607538054889,0.114218523423819,0.49720842816826
"CGGA_P112",-0.447940103102603,0.434641196140129,0.487894551972057,0.506333677784456
"CGGA_P113",-0.55660788761515,-0.220228593691089,-0.167027256690877,0.0949848944309655
"CGGA_P114",-0.656870403941144,0.4041518903636,0.135246715529814,0.288926250408059
"CGGA_P115",-0.107376083562735,-0.514534912005635,-0.493260889656502,-0.356401509260175
"CGGA_P116",-0.418595822047709,-0.661386476544086,-0.654867571395262,-0.631313133646453
"CGGA_P121",-0.244973271168302,-0.476644875619829,-0.201183379408526,-0.475907520496616
"CGGA_P122",-0.424058332772349,0.343701878989684,0.127647526624221,0.337858924732544
"CGGA_P128",-0.543639354271625,0.114256651932853,0.175625278767324,0.382373531997006
"CGGA_P13",-0.711993250529709,-0.00593512864827206,-0.186509337127113,0.120033041855801
"CGGA_P131",-0.437111206334763,0.29002905994371,-0.171318224058722,0.36927772015657
"CGGA_P132",-0.176326725622382,0.0661335897312293,0.0144828220993632,0.547269710894148
"CGGA_P136",-0.542248809672547,-0.757121548554595,-0.610187696439899,-0.600477924127588
"CGGA_P137",-0.526666363071886,0.336997620365683,0.403775311190833,0.530014595476161
"CGGA_P142",0.0502378928614649,0.0786766878869734,0.402747580005395,0.525086755948761
"CGGA_P143",0.740973284393664,0.486887461258773,0.51761426217646,0.551882774508385
"CGGA_P144",-0.244376259846945,0.43287308517557,0.390133272738672,0.548514207764812
"CGGA_P145",-0.0507161791827073,0.272578971439211,0.367198389644978,0.270691160674293
"CGGA_P146",-0.485069499607609,0.120162779518668,0.0841025544338616,0.47621151618779
"CGGA_P147",0.588345764990314,0.694852941176808,0.542883943367196,0.531467783675354
"CGGA_P15",-0.48049892799924,-0.319336348948071,-0.30323472928146,-0.0823572315710581
"CGGA_P150",-0.413110719571127,0.477746066738406,0.439166433276623,0.620279666707209
"CGGA_P151",-0.567796453297249,-0.0896670975848577,-0.137469062909459,-0.425368886106961
"CGGA_P153",-0.710764863757352,-0.637737654642628,-0.538144462030687,-0.523521709866128
"CGGA_P154",-0.621431730927173,-0.690257352939804,-0.694365008053533,-0.607185118483299
"CGGA_P155",-0.526432374931353,0.233272279055634,0.237439485653279,0.397826598689466
"CGGA_P156",-0.596712700911736,0.486826388738101,0.391465572253627,0.541222800131261
"CGGA_P157",0.271941904785304,0.472810002611317,0.301886445491293,0.609641551392448
"CGGA_P158",-0.767371886959155,-0.709216099391012,-0.614668629011395,-0.530825779138809
"CGGA_P159",0.425630833234528,0.106800869951285,0.334521659570101,0.56738091141199
"CGGA_P16",-0.525951499756163,0.381091023916772,0.0670569952327575,0.203800358922365
"CGGA_P160",0.628534005065325,0.800570228091471,0.712648754328304,0.715088353845018
"CGGA_P163",0.511080694470558,0.389210092941646,0.486841257702922,0.66367227127247
"CGGA_P164",-0.190455484842697,-0.438512018506054,-0.463125438156447,-0.529093489775051
"CGGA_P165",-0.735841697885074,-0.653183308569922,-0.648128802539895,-0.626367241011716
"CGGA_P17",-0.457808573051656,0.174787873460289,0.354962499853479,0.572873066706927
"CGGA_P172",-0.722783022522786,-0.557844858063666,-0.554213645316882,-0.513681387719051
"CGGA_P173",0.422453653509238,0.41221373412424,0.439424474562944,0.760335684494696
"CGGA_P174",-0.435549419177948,0.411011870360779,0.401288501951951,0.599123979029259
"CGGA_P175",-0.256999269322511,-0.414195980376255,-0.316187626958961,-0.194948947206165
"CGGA_P176",-0.661769029455597,0.255671180708001,0.0918022921791312,0.37715041962617
"CGGA_P177",-0.0920976570582965,0.328819500040085,0.34637537907936,0.566858397661571
"CGGA_P178",-0.548848534844648,-0.731017406961436,-0.568076778661665,-0.564008416046879
"CGGA_P179",-0.699918492535495,-0.0750496870998719,-0.108328475926571,0.451132042030791
"CGGA_P18",-0.0426398844159862,0.685605492197166,0.527486232946722,0.485361692447783
"CGGA_P180",-0.428614875320559,-0.453462542641878,-0.542027636145335,-0.465097827985333
"CGGA_P181",-0.139166419442565,0.477191390424914,0.589905761920516,0.705460175862086
"CGGA_P182",0.721432250555398,0.780903339171192,0.689860645019334,0.731196725523132
"CGGA_P183",-0.798093270044632,-0.0117293029679791,-0.28081686337523,0.0158855216706105
"CGGA_P185",0.103797962689286,0.590583186093056,0.254521936627589,0.590619686780478
"CGGA_P19",-0.300517592879611,0.419214057703766,0.482383071029424,0.666363875127705
"CGGA_P199",0.24689327308995,-0.12654459117788,-0.368738320142604,-0.52995086560813
"CGGA_P20",-0.769614863824483,0.0459694037417739,-0.342107524063727,0.162029262892342
"CGGA_P205",-0.230539350933072,-0.600738875121553,-0.56772023423074,-0.526462908303177
"CGGA_P21",0.0873476864296234,-0.145239928952663,-0.267559392668699,-0.29525291425635
"CGGA_P22",0.231539502678371,0.270580067788313,0.143402684883143,0.140978744478407
"CGGA_P23",-0.208520022244555,-0.499210880700923,-0.498617515954494,-0.373869757030732
"CGGA_P25",-0.0341037378658175,-0.2770735508315,-0.363866850486611,-0.232374227373206
"CGGA_P265",-0.416268852012626,-0.412522728511573,-0.471669845980644,-0.461312708549151
"CGGA_P266",-0.617504987701712,-0.682609583166744,-0.619576010272577,-0.63687002597512
"CGGA_P269",-0.102910857868498,-0.230285418100911,-0.388169063978869,-0.543633210711028
"CGGA_P27",-0.666555514409417,0.110561054609988,0.0849483051813573,0.413843579318052
"CGGA_P270",-0.43681427558269,0.3328018641275,0.296162574323454,0.580071510590005
"CGGA_P271",-0.707696973214971,-0.623883902997388,-0.621055606711483,-0.502640160065116
"CGGA_P279",-0.655495421087783,-0.569243354873524,-0.552776670893076,-0.632191462956579
"CGGA_P28",0.490484507881703,0.565932412722687,0.456343965175025,0.433479847818083
"CGGA_P280",-0.113468389537542,0.140488299545289,0.158637271815285,-0.42121728291568
"CGGA_P283",0.32207478967497,-0.309119786104862,-0.103122169273819,-0.00897953914531929
"CGGA_P286",-0.588543004285565,-0.0886880785301028,-0.514363883880759,-0.502188429256466
"CGGA_P29",-0.689777499758921,-0.597133686412926,-0.612607511947314,-0.612156897484371
"CGGA_P295",0.263919121565183,-0.173961582059063,0.037645832313883,-0.235688936852754
"CGGA_P298",-0.466569803290615,-0.00946711317416363,-0.240712379933858,-0.393037192517188
"CGGA_P3",-0.656290351533038,-0.504927614132004,-0.602018958957669,-0.655854755674075
"CGGA_P30",0.345912135821503,0.115249421089383,-0.391481411747773,-0.252171169319327
"CGGA_P306",-0.755888945570661,-0.402216998592857,-0.427821899881598,-0.409445356504494
"CGGA_P308",-0.436658535251816,-0.428943987134492,-0.308739481416638,-0.53429366813835
"CGGA_P31",0.56270183562037,0.349674055828153,0.186106635409398,-0.344604453954549
"CGGA_P310",-0.413281898185241,-0.625452647556433,-0.610468541362684,-0.606263060944142
"CGGA_P311",0.556530472831367,0.0731208758765559,-0.0637322714135714,-0.190220946874311
"CGGA_P314",-0.371749231287745,-0.555376729391649,-0.551457290700606,-0.664736192764051
"CGGA_P315",-0.562568762921281,-0.473187518411025,-0.46073336542618,-0.536127780075809
"CGGA_P316",-0.477781987377806,-0.652101395432665,-0.635496659957352,-0.629269111408082
"CGGA_P319",0.374061096519987,0.328205724432953,0.067122547940588,-0.0641706292706455
"CGGA_P326",-0.437670326443033,0.222294021710642,0.198907605654805,-0.0132222008764394
"CGGA_P328",0.295573820741932,0.601009073630037,0.569902559897221,0.526795378302596
"CGGA_P335",-0.162998179791465,-0.533658726221325,-0.448655617272993,-0.696186940531099
"CGGA_P337",0.703338869004475,0.406198988738312,0.471628262060659,0.496216381063495
"CGGA_P338",0.694433742484481,0.0605225465231407,0.433221150644879,0.369490501585335
"CGGA_P346",0.556198492363255,-0.129499699563521,-0.0613170478306526,-0.397391844070566
"CGGA_P356",-0.0456412964116016,-0.638679709589938,-0.563007473453024,-0.607681860033294
"CGGA_P358",0.510485584019137,0.339998606340329,0.381839909761036,0.234467629727501
"CGGA_P364",0.698157835062265,0.482093145336213,0.416462209428659,0.0181212779938766
"CGGA_P385",-0.215423776711918,-0.311614462676735,-0.116185625131905,-0.420355947760013
"CGGA_P388",0.428061796982119,0.236150173516823,0.27862318744219,0.311640166166888
"CGGA_P392",-0.364143949310503,0.394270627982805,0.276730380730865,0.197500690478995
"CGGA_P399",-0.740188122162073,-0.0317145610036535,-0.218910731060871,-0.0634633892561295
"CGGA_P401",0.707897537791109,0.502134455833485,0.462620963077472,0.32933033867316
"CGGA_P411",0.442129304777585,0.0679760318333552,0.332148593198097,0.158741437365583
"CGGA_P415",0.785685847668743,0.697158018423349,0.601197749148771,0.235345385822893
"CGGA_P416",-0.503467258476232,-0.0412156164119274,0.179823621976194,0.181498414863883
"CGGA_P421",0.646499762926763,0.359149568780634,0.344227120267194,0.00817052547633659
"CGGA_P422",-0.405041567288196,0.142494471912532,0.0683081549588626,0.137809093748124
"CGGA_P437",-0.207292508739252,-0.0144837218527785,-0.126600195328052,-0.10897284316528
"CGGA_P438",0.470313820347611,0.458460362836428,0.472300813313548,0.340774079320075
"CGGA_P439",0.647142360254408,0.610315778098475,0.574190385023375,0.428564519456704
"CGGA_P446",-0.630155392517413,-0.235189365048119,-0.418771110738618,-0.356941775769803
"CGGA_P461",0.45086604516202,0.434128004075241,0.472642570267495,0.141226979814567
"CGGA_P468",-0.214822342506982,-0.23669695439284,-0.351240768910564,-0.436369485177133
"CGGA_P483",0.620065080747669,0.514621051424861,0.515002447438541,0.453164891345506
"CGGA_P492",-0.373566910996576,-0.0409479032678244,0.160240467111741,-0.00887540610744275
"CGGA_P499",0.79900939944819,0.496817587577469,0.613637531457292,0.471797895428037
"CGGA_P5",0.572096474463593,0.802105679677896,0.634916155373828,0.651736228344896
"CGGA_P500",-0.428593373863006,0.200422359439442,0.383822739915349,0.39229512432122
"CGGA_P501",0.405323631988765,0.46412837167871,0.533494108850653,0.597687964362609
"CGGA_P505",-0.214618880759345,0.146365236376127,0.343998884722786,0.246530389897737
"CGGA_P508",-0.230768578309248,0.115886379699475,0.148348572335105,0.101733080548633
"CGGA_P510",0.799972156489575,0.72357452394488,0.690826994537958,0.631892893491524
"CGGA_P512",0.498389723225096,0.554060843995462,0.466000439462835,0.593544163298733
"CGGA_P520",0.319292523596586,0.26204025801478,0.0808967036180922,0.0429321658164672
"CGGA_P568",0.0574802248750338,-0.19855427830059,-0.100026029623668,-0.182943783896968
"CGGA_P585",0.735616226151031,0.681327677427563,0.525412850879866,0.435830758525559
"CGGA_P594",0.638994220747134,0.674763655462447,0.546457638576185,0.591342624128119
"CGGA_P596",0.156333983519264,-0.14109316108568,-0.217693463185807,-0.665682113693953
"CGGA_P604",0.185851947755804,0.489452052259949,0.30365868799054,0.301737903925836
"CGGA_P609",0.100195169085081,-0.049730741272655,0.018072713840358,-0.462582360894609
"CGGA_P610",0.106046203120601,-0.431688746552939,-0.330125895121075,-0.554041020475464
"CGGA_P615",-0.39301193589809,0.250242946309048,0.211033999768411,0.132993322074954
"CGGA_P619",0.722648254059153,0.653539013610664,0.65975583596231,0.594231626031471
"CGGA_P623",0.709367778767489,0.541015834909666,0.593256280606815,0.731912773881508
"CGGA_P625",0.719583509491785,0.673613323733517,0.628086783075334,0.606591192551136
"CGGA_P633",0.555349962482344,0.322707479217424,0.531936885517326,0.562491298266379
"CGGA_P7",0.814629181474964,0.784209566401678,0.650787167979148,0.691878210782821
"CGGA_P83",0.360862993172166,0.52695884154209,0.274443700881729,0.386444783492057
"CGGA_P84",-0.487973906440023,0.279848935043771,-0.00472372462712964,0.593993729311911
"CGGA_P86",-0.55341817295816,-0.0268945883909478,-0.337928305566579,0.232151843249845
"CGGA_P87",0.158336740965293,-0.0987832054827523,-0.279320701064578,-0.390847374640625
"CGGA_P89",0.596379007976407,0.675436940967689,0.605170651935537,0.637927645202585
"CGGA_P93",-0.342909011461955,0.442062767849933,0.540911233259355,0.698262888719829
"CGGA_P98",-0.255203676527948,0.00237324046931345,0.139317834283566,-0.140778794926116
"CGGA_P99",-0.348119185633359,0.381191957263476,0.0409852113133652,-0.272986746718407
